NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ORGAN_GROWTH	GOBP_ORGAN_GROWTH		35	0.29746562	0.9576098	0.53115267	0.84616977	1.0	405	tags=29%, list=18%, signal=34%	
GOBP_RESPONSE_TO_METAL_ION	GOBP_RESPONSE_TO_METAL_ION		46	0.28442496	0.9573695	0.51578945	0.8450475	1.0	660	tags=41%, list=30%, signal=57%	
GOBP_REGULATION_OF_BLOOD_CIRCULATION	GOBP_REGULATION_OF_BLOOD_CIRCULATION		40	0.2957658	0.9564289	0.5165877	0.8456714	1.0	681	tags=40%, list=30%, signal=57%	
GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND		106	0.24959344	0.95639944	0.5377229	0.8440383	1.0	515	tags=30%, list=23%, signal=37%	
GOBP_CELL_MOTILITY	GOBP_CELL_MOTILITY		249	0.22387001	0.95531684	0.58600235	0.84497184	1.0	501	tags=22%, list=22%, signal=25%	
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN		24	0.3238494	0.9552064	0.53429025	0.84356385	1.0	140	tags=17%, list=6%, signal=18%	
GOBP_INSULIN_SECRETION	GOBP_INSULIN_SECRETION		27	0.31989384	0.9549251	0.51894563	0.84257436	1.0	494	tags=37%, list=22%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE		87	0.25231144	0.953868	0.5260197	0.8433548	1.0	434	tags=26%, list=19%, signal=32%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM		90	0.25151494	0.9525763	0.54664725	0.8448937	1.0	428	tags=22%, list=19%, signal=26%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		57	0.2739524	0.9509891	0.5374046	0.84715694	1.0	393	tags=28%, list=18%, signal=33%	
GOBP_VESICLE_LOCALIZATION	GOBP_VESICLE_LOCALIZATION		30	0.31318358	0.9492272	0.54672897	0.84968877	1.0	261	tags=20%, list=12%, signal=22%	
GOBP_SMOOTHENED_SIGNALING_PATHWAY	GOBP_SMOOTHENED_SIGNALING_PATHWAY		17	0.3489936	0.94608283	0.5424837	0.85577834	1.0	413	tags=29%, list=18%, signal=36%	
GOBP_AXON_EXTENSION	GOBP_AXON_EXTENSION		20	0.3347095	0.94558465	0.5313531	0.8552908	1.0	225	tags=20%, list=10%, signal=22%	
GOBP_REGULATION_OF_CELL_MORPHOGENESIS	GOBP_REGULATION_OF_CELL_MORPHOGENESIS		34	0.2985827	0.9451368	0.534375	0.85466385	1.0	501	tags=38%, list=22%, signal=49%	
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		21	0.33681983	0.9445875	0.54333335	0.85441357	1.0	57	tags=10%, list=3%, signal=10%	
GOBP_T_CELL_DIFFERENTIATION	GOBP_T_CELL_DIFFERENTIATION		43	0.29078928	0.94401544	0.53666145	0.8540666	1.0	420	tags=28%, list=19%, signal=34%	
GOBP_NEUROGENESIS	GOBP_NEUROGENESIS		283	0.21981424	0.94190127	0.61170846	0.8576968	1.0	501	tags=24%, list=22%, signal=27%	
GOBP_AMIDE_TRANSPORT	GOBP_AMIDE_TRANSPORT		45	0.28156337	0.940979	0.5234493	0.8582232	1.0	558	tags=38%, list=25%, signal=49%	
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE		29	0.307018	0.9407167	0.54121304	0.85715854	1.0	360	tags=24%, list=16%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION		71	0.25974223	0.938913	0.5644444	0.859758	1.0	371	tags=18%, list=17%, signal=21%	
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_CELL_DIFFERENTIATION		238	0.22078672	0.93863297	0.61083746	0.85873014	1.0	420	tags=20%, list=19%, signal=22%	
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY		44	0.27942628	0.9376116	0.557508	0.85958964	1.0	706	tags=48%, list=32%, signal=68%	
GOBP_CELL_MORPHOGENESIS	GOBP_CELL_MORPHOGENESIS		169	0.2300814	0.937381	0.60358053	0.85844594	1.0	576	tags=31%, list=26%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT		18	0.33203998	0.9361093	0.5355932	0.8598248	1.0	736	tags=50%, list=33%, signal=74%	
GOBP_CELL_PROJECTION_MORPHOGENESIS	GOBP_CELL_PROJECTION_MORPHOGENESIS		129	0.23677813	0.93443054	0.59396434	0.86220294	1.0	573	tags=29%, list=26%, signal=37%	
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_REGULATION_OF_NEURON_DIFFERENTIATION		29	0.30306894	0.93332714	0.523511	0.86314684	1.0	380	tags=21%, list=17%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS		24	0.3240836	0.9333039	0.5457627	0.8615367	1.0	305	tags=29%, list=14%, signal=33%	
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH	GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH		16	0.35253954	0.9319846	0.53794265	0.8630106	1.0	182	tags=19%, list=8%, signal=20%	
GOBP_LEUKOCYTE_CHEMOTAXIS	GOBP_LEUKOCYTE_CHEMOTAXIS		27	0.30803716	0.9307532	0.56543624	0.86432076	1.0	452	tags=26%, list=20%, signal=32%	
GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY	GOBP_REGULATION_OF_BMP_SIGNALING_PATHWAY		20	0.3366557	0.930381	0.5566836	0.86353993	1.0	83	tags=10%, list=4%, signal=10%	
GOBP_MUSCLE_CELL_DEVELOPMENT	GOBP_MUSCLE_CELL_DEVELOPMENT		22	0.32162642	0.9277163	0.56309146	0.86812645	1.0	413	tags=27%, list=18%, signal=33%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS		17	0.34148747	0.92723954	0.57585645	0.8675971	1.0	606	tags=47%, list=27%, signal=64%	
GOBP_MALE_GAMETE_GENERATION	GOBP_MALE_GAMETE_GENERATION		54	0.266694	0.9262288	0.58645535	0.8683305	1.0	528	tags=35%, list=24%, signal=45%	
GOBP_REGULATION_OF_HORMONE_LEVELS	GOBP_REGULATION_OF_HORMONE_LEVELS		57	0.26650912	0.9261793	0.58513933	0.8667814	1.0	547	tags=33%, list=24%, signal=43%	
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY		69	0.26091188	0.9248473	0.6106195	0.8682337	1.0	289	tags=20%, list=13%, signal=23%	
GOBP_CELL_CELL_ADHESION	GOBP_CELL_CELL_ADHESION		137	0.23203774	0.9243427	0.6157965	0.8677701	1.0	451	tags=24%, list=20%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT		59	0.26236752	0.9232868	0.5881459	0.8686195	1.0	420	tags=25%, list=19%, signal=30%	
GOBP_RESPONSE_TO_INTERLEUKIN_1	GOBP_RESPONSE_TO_INTERLEUKIN_1		20	0.33013293	0.92169034	0.57575756	0.87060887	1.0	349	tags=20%, list=16%, signal=23%	
GOBP_LYMPHOCYTE_DIFFERENTIATION	GOBP_LYMPHOCYTE_DIFFERENTIATION		52	0.26753038	0.9203738	0.5940741	0.8721858	1.0	420	tags=27%, list=19%, signal=32%	
GOBP_DENDRITIC_SPINE_DEVELOPMENT	GOBP_DENDRITIC_SPINE_DEVELOPMENT		16	0.3473801	0.9203242	0.571192	0.8706509	1.0	679	tags=50%, list=30%, signal=71%	
GOBP_AXON_DEVELOPMENT	GOBP_AXON_DEVELOPMENT		95	0.24083947	0.91801673	0.6282421	0.8742785	1.0	810	tags=44%, list=36%, signal=66%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION	GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION		40	0.28189236	0.91688323	0.6068643	0.87527126	1.0	245	tags=23%, list=11%, signal=25%	
GOBP_GROWTH	GOBP_GROWTH		149	0.2289571	0.9164066	0.6419919	0.87470096	1.0	493	tags=28%, list=22%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		71	0.25451562	0.91607267	0.614836	0.8738087	1.0	381	tags=21%, list=17%, signal=25%	
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY		53	0.26601475	0.91573256	0.5976155	0.8730189	1.0	242	tags=11%, list=11%, signal=12%	
GOBP_REGULATION_OF_VIRAL_PROCESS	GOBP_REGULATION_OF_VIRAL_PROCESS		19	0.3333953	0.91495794	0.5574913	0.8731287	1.0	275	tags=21%, list=12%, signal=24%	
GOBP_DEVELOPMENTAL_CELL_GROWTH	GOBP_DEVELOPMENTAL_CELL_GROWTH		38	0.2859103	0.91489923	0.61217946	0.8716502	1.0	490	tags=32%, list=22%, signal=40%	
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS	GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS		23	0.31334305	0.9148009	0.5684713	0.87026215	1.0	442	tags=35%, list=20%, signal=43%	
GOBP_REGULATION_OF_INSULIN_SECRETION	GOBP_REGULATION_OF_INSULIN_SECRETION		19	0.33295047	0.9145055	0.5810594	0.86934996	1.0	353	tags=26%, list=16%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION		19	0.3335187	0.9139954	0.5781759	0.8688864	1.0	310	tags=21%, list=14%, signal=24%	
GOBP_TEMPERATURE_HOMEOSTASIS	GOBP_TEMPERATURE_HOMEOSTASIS		24	0.31509274	0.9119416	0.5945073	0.8719039	1.0	699	tags=33%, list=31%, signal=48%	
GOBP_BLOOD_VESSEL_MORPHOGENESIS	GOBP_BLOOD_VESSEL_MORPHOGENESIS		120	0.23202822	0.9117844	0.6386207	0.87067515	1.0	433	tags=18%, list=19%, signal=21%	
GOBP_WOUND_HEALING	GOBP_WOUND_HEALING		66	0.2565289	0.9103911	0.6231003	0.8721966	1.0	494	tags=26%, list=22%, signal=32%	
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION		29	0.30001724	0.90953237	0.5748032	0.87257713	1.0	420	tags=31%, list=19%, signal=38%	
GOBP_METENCEPHALON_DEVELOPMENT	GOBP_METENCEPHALON_DEVELOPMENT		19	0.32580212	0.9061976	0.566879	0.8786675	1.0	239	tags=16%, list=11%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT		35	0.28823802	0.9054848	0.6009317	0.87868404	1.0	311	tags=14%, list=14%, signal=16%	
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS	GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS		59	0.26039055	0.90457636	0.6103704	0.8791307	1.0	577	tags=39%, list=26%, signal=51%	
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION		126	0.23133455	0.90454257	0.6621438	0.8776004	1.0	420	tags=19%, list=19%, signal=22%	
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS		42	0.2773771	0.904315	0.6172249	0.876507	1.0	485	tags=33%, list=22%, signal=42%	
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	GOBP_FORMATION_OF_PRIMARY_GERM_LAYER		21	0.32278416	0.90358263	0.59570956	0.87652326	1.0	83	tags=10%, list=4%, signal=10%	
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS		36	0.28767967	0.90353703	0.5931677	0.8750443	1.0	660	tags=36%, list=30%, signal=50%	
GOBP_REGULATION_OF_GROWTH	GOBP_REGULATION_OF_GROWTH		90	0.24287933	0.9032411	0.6350975	0.87411267	1.0	420	tags=24%, list=19%, signal=29%	
GOBP_PLASMA_MEMBRANE_ORGANIZATION	GOBP_PLASMA_MEMBRANE_ORGANIZATION		25	0.3040177	0.90162313	0.59934855	0.87618876	1.0	199	tags=12%, list=9%, signal=13%	
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE		25	0.30821216	0.89856994	0.5986949	0.881373	1.0	393	tags=32%, list=18%, signal=38%	
GOBP_RESPONSE_TO_OXYGEN_LEVELS	GOBP_RESPONSE_TO_OXYGEN_LEVELS		51	0.26384613	0.8983126	0.6446541	0.88037497	1.0	247	tags=18%, list=11%, signal=19%	
GOBP_SYNAPSE_ASSEMBLY	GOBP_SYNAPSE_ASSEMBLY		47	0.26770496	0.8970411	0.59050447	0.8814938	1.0	706	tags=45%, list=32%, signal=64%	
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS		20	0.32478154	0.8957991	0.6058158	0.88261074	1.0	568	tags=30%, list=25%, signal=40%	
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY	GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY		31	0.29049936	0.8923859	0.6117103	0.88864607	1.0	470	tags=32%, list=21%, signal=40%	
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION		19	0.3221126	0.8917993	0.59731543	0.88838804	1.0	321	tags=21%, list=14%, signal=24%	
GOBP_CHEMOKINE_PRODUCTION	GOBP_CHEMOKINE_PRODUCTION		18	0.3288533	0.8904767	0.6042003	0.88967454	1.0	585	tags=33%, list=26%, signal=45%	
GOBP_CARDIAC_MUSCLE_CONTRACTION	GOBP_CARDIAC_MUSCLE_CONTRACTION		23	0.30591527	0.88638824	0.6284329	0.89707947	1.0	701	tags=43%, list=31%, signal=63%	
GOBP_RESPONSE_TO_WOUNDING	GOBP_RESPONSE_TO_WOUNDING		94	0.23500714	0.8794481	0.7184466	0.9105791	1.0	494	tags=24%, list=22%, signal=30%	
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE	GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE		33	0.2811106	0.87927705	0.63957053	0.909324	1.0	417	tags=33%, list=19%, signal=40%	
GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION		15	0.3366303	0.87777245	0.6042003	0.9109347	1.0	595	tags=40%, list=27%, signal=54%	
GOBP_ENDOCYTOSIS	GOBP_ENDOCYTOSIS		94	0.23680708	0.8773529	0.6947961	0.91028565	1.0	420	tags=23%, list=19%, signal=28%	
GOBP_REGULATION_OF_SECRETION	GOBP_REGULATION_OF_SECRETION		78	0.23973052	0.87700015	0.6936416	0.9094597	1.0	498	tags=29%, list=22%, signal=37%	
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS		43	0.2669668	0.8769754	0.65273315	0.9079175	1.0	305	tags=21%, list=14%, signal=24%	
GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION		110	0.22589765	0.87653583	0.7126918	0.9072966	1.0	858	tags=47%, list=38%, signal=73%	
GOBP_PEPTIDE_TRANSPORT	GOBP_PEPTIDE_TRANSPORT		38	0.27866265	0.8762391	0.62261146	0.9063728	1.0	361	tags=26%, list=16%, signal=31%	
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS		17	0.32872868	0.8740261	0.6025641	0.9095801	1.0	335	tags=35%, list=15%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS		137	0.22151461	0.87333626	0.7117727	0.9095078	1.0	381	tags=20%, list=17%, signal=23%	
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS		15	0.33991992	0.87238944	0.63951474	0.90997857	1.0	457	tags=33%, list=20%, signal=42%	
GOBP_CARTILAGE_DEVELOPMENT	GOBP_CARTILAGE_DEVELOPMENT		48	0.2587077	0.87154293	0.6469697	0.91020733	1.0	470	tags=23%, list=21%, signal=28%	
