NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_MODULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	54		Rejected!	
GOBP_MODULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL	10		Rejected!	
GOBP_MODULATION_OF_MICROTUBULE_CYTOSKELETON_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION	5		Rejected!	
GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM	119		Rejected!	
GOBP_MOLTING_CYCLE	126	26		
GOBP_MOLTING_CYCLE_PROCESS	101	24		
GOBP_MONOACYLGLYCEROL_BIOSYNTHETIC_PROCESS	7		Rejected!	
GOBP_MONOACYLGLYCEROL_CATABOLIC_PROCESS	7		Rejected!	
GOBP_MONOACYLGLYCEROL_METABOLIC_PROCESS	15		Rejected!	
GOBP_MONOAMINE_TRANSPORT	74		Rejected!	
GOBP_MONOATOMIC_ANION_HOMEOSTASIS	21		Rejected!	
GOBP_MONOATOMIC_ANION_TRANSPORT	165	15		
GOBP_MONOATOMIC_CATION_TRANSPORT	1078	128		
GOBP_MONOATOMIC_ION_HOMEOSTASIS	645	81		
GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	1041	119		
GOBP_MONOATOMIC_ION_TRANSPORT	1271	147		
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	245	29		
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	128	16		
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	661	77		
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT	178	25		
GOBP_MONOCYTE_ACTIVATION	14		Rejected!	
GOBP_MONOCYTE_AGGREGATION	5		Rejected!	
GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	21		Rejected!	
GOBP_MONOCYTE_CHEMOTAXIS	56		Rejected!	
GOBP_MONOCYTE_DIFFERENTIATION	42		Rejected!	
GOBP_MONOCYTE_EXTRAVASATION	11		Rejected!	
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	563	70		
GOBP_MONONUCLEAR_CELL_MIGRATION	239	30		
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	100		Rejected!	
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	58		Rejected!	
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	271	40		
GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT	125		Rejected!	
GOBP_MONOTERPENOID_METABOLIC_PROCESS	6		Rejected!	
GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION	9		Rejected!	
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM	18		Rejected!	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD	14		Rejected!	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	24		Rejected!	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET	66		Rejected!	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	531	90		
GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	211	35		
GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	54		Rejected!	
GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	154	26		
GOBP_MOTILE_CILIUM_ASSEMBLY	93		Rejected!	
GOBP_MOTOR_BEHAVIOR	31		Rejected!	
GOBP_MOTOR_LEARNING	8		Rejected!	
GOBP_MOTOR_NEURON_APOPTOTIC_PROCESS	13		Rejected!	
GOBP_MOTOR_NEURON_AXON_GUIDANCE	26		Rejected!	
GOBP_MOTOR_NEURON_MIGRATION	6		Rejected!	
GOBP_MRNA_3_END_PROCESSING	51		Rejected!	
GOBP_MRNA_3_END_PROCESSING_BY_STEM_LOOP_BINDING_AND_CLEAVAGE	7		Rejected!	
GOBP_MRNA_3_SPLICE_SITE_RECOGNITION	6		Rejected!	
GOBP_MRNA_5_SPLICE_SITE_RECOGNITION	23		Rejected!	
GOBP_MRNA_CATABOLIC_PROCESS	389	38		
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME	49		Rejected!	
GOBP_MRNA_EXPORT_FROM_NUCLEUS	77		Rejected!	
GOBP_MRNA_METABOLIC_PROCESS	912	73		
GOBP_MRNA_METHYLGUANOSINE_CAP_DECAPPING	25		Rejected!	
GOBP_MRNA_MODIFICATION	28		Rejected!	
GOBP_MRNA_PROCESSING	545	36		
GOBP_MRNA_PSEUDOURIDINE_SYNTHESIS	10		Rejected!	
GOBP_MRNA_SPLICE_SITE_RECOGNITION	48		Rejected!	
GOBP_MRNA_TRANSCRIPTION	53		Rejected!	
GOBP_MRNA_TRANSPORT	135		Rejected!	
GOBP_MUCOCILIARY_CLEARANCE	11		Rejected!	
GOBP_MUCOSA_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT	11		Rejected!	
GOBP_MUCUS_SECRETION	18		Rejected!	
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_CHEMICAL_HOMEOSTASIS	92	20		
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS	920	130		
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_IRON_ION_HOMEOSTASIS	28		Rejected!	
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_WATER_HOMEOSTASIS	46		Rejected!	
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	69		Rejected!	
GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	1078	101		
GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	103		Rejected!	
GOBP_MULTICELLULAR_ORGANISM_GROWTH	182	29		
GOBP_MULTINUCLEAR_OSTEOCLAST_DIFFERENTIATION	9		Rejected!	
GOBP_MULTIVESICULAR_BODY_LYSOSOME_FUSION	12		Rejected!	
GOBP_MULTIVESICULAR_BODY_ORGANIZATION	33		Rejected!	
GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	51		Rejected!	
GOBP_MULTI_CILIATED_EPITHELIAL_CELL_DIFFERENTIATION	14		Rejected!	
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	219	28		
GOBP_MULTI_PASS_TRANSMEMBRANE_PROTEIN_INSERTION_INTO_ER_MEMBRANE	9		Rejected!	
GOBP_MUSCLE_ADAPTATION	126	16		
GOBP_MUSCLE_ATROPHY	11		Rejected!	
GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS	100		Rejected!	
GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS	21		Rejected!	
GOBP_MUSCLE_CELL_DEVELOPMENT	203	22		
GOBP_MUSCLE_CELL_DIFFERENTIATION	482	56		
GOBP_MUSCLE_CELL_FATE_COMMITMENT	17		Rejected!	
GOBP_MUSCLE_CELL_MIGRATION	105	15		
GOBP_MUSCLE_CELL_PROLIFERATION	236	30		
GOBP_MUSCLE_CONTRACTION	421	52		
GOBP_MUSCLE_HYPERTROPHY	108		Rejected!	
GOBP_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS	33		Rejected!	
GOBP_MUSCLE_ORGAN_DEVELOPMENT	369	55		
GOBP_MUSCLE_ORGAN_MORPHOGENESIS	87	16		
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	774	102		
GOBP_MUSCLE_SYSTEM_PROCESS	535	65		
GOBP_MUSCLE_TISSUE_DEVELOPMENT	450	60		
GOBP_MUSCULAR_SEPTUM_MORPHOGENESIS	6		Rejected!	
GOBP_MYCOTOXIN_METABOLIC_PROCESS	7		Rejected!	
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	21		Rejected!	
GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	16		Rejected!	
GOBP_MYELIN_ASSEMBLY	22		Rejected!	
GOBP_MYELIN_MAINTENANCE	18		Rejected!	
GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	107	16		
GOBP_MYELOID_CELL_APOPTOTIC_PROCESS	35		Rejected!	
GOBP_MYELOID_CELL_DEVELOPMENT	98	20		
GOBP_MYELOID_CELL_DIFFERENTIATION	487	84		
GOBP_MYELOID_CELL_HOMEOSTASIS	194	33		
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	32		Rejected!	
GOBP_MYELOID_DENDRITIC_CELL_CHEMOTAXIS	5		Rejected!	
GOBP_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION	7		Rejected!	
GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION	21		Rejected!	
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	267	42		
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	30		Rejected!	
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	264	54		
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	124	19		
GOBP_MYELOID_LEUKOCYTE_MIGRATION	232	24		
GOBP_MYELOID_PROGENITOR_CELL_DIFFERENTIATION	8		Rejected!	
GOBP_MYOBLAST_DIFFERENTIATION	110	16		
GOBP_MYOBLAST_FATE_COMMITMENT	5		Rejected!	
GOBP_MYOBLAST_FUSION	92		Rejected!	
GOBP_MYOBLAST_FUSION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION	5		Rejected!	
GOBP_MYOBLAST_MIGRATION	13		Rejected!	
GOBP_MYOBLAST_PROLIFERATION	29		Rejected!	
GOBP_MYOFIBRIL_ASSEMBLY	76		Rejected!	
GOBP_MYOFIBROBLAST_DIFFERENTIATION	14		Rejected!	
GOBP_MYOSIN_FILAMENT_ORGANIZATION	5		Rejected!	
GOBP_MYOTUBE_CELL_DEVELOPMENT	42		Rejected!	
GOBP_MYOTUBE_DIFFERENTIATION	179		Rejected!	
GOBP_MYOTUBE_DIFFERENTIATION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION	9		Rejected!	
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	41		Rejected!	
GOBP_NADPH_REGENERATION	24		Rejected!	
GOBP_NADPLUS_BIOSYNTHETIC_PROCESS	18		Rejected!	
GOBP_NADPLUS_CATABOLIC_PROCESS	5		Rejected!	
GOBP_NADPLUS_METABOLIC_PROCESS	43		Rejected!	
GOBP_NADPPLUS_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_NADPPLUS_METABOLIC_PROCESS	40		Rejected!	
GOBP_NAD_TRANSMEMBRANE_TRANSPORT	5		Rejected!	
GOBP_NAD_TRANSPORT	6		Rejected!	
GOBP_NAIL_DEVELOPMENT	11		Rejected!	
GOBP_NATURAL_KILLER_CELL_ACTIVATION	114		Rejected!	
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	31		Rejected!	
GOBP_NATURAL_KILLER_CELL_CHEMOTAXIS	10		Rejected!	
GOBP_NATURAL_KILLER_CELL_CYTOKINE_PRODUCTION	11		Rejected!	
GOBP_NATURAL_KILLER_CELL_DEGRANULATION	13		Rejected!	
GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION	27		Rejected!	
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	11		Rejected!	
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	95		Rejected!	
GOBP_NATURAL_KILLER_CELL_PROLIFERATION	17		Rejected!	
GOBP_NECROPTOTIC_PROCESS	51		Rejected!	
GOBP_NECROPTOTIC_SIGNALING_PATHWAY	8		Rejected!	
GOBP_NEGATIVE_ADAPTATION_OF_SIGNALING_PATHWAY	21		Rejected!	
GOBP_NEGATIVE_CHEMOTAXIS	46		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	37		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	47		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	59		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACTIN_NUCLEATION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	19		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	75		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	17		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	47		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	29		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS	39		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMINE_METABOLIC_PROCESS	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	23		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	34		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	17		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ANOIKIS	18		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	52		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	243	33		
GOBP_NEGATIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_ACTIVATION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY	99		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	52		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION	32		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR	17		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BINDING	47		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	30		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	27		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	50		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	82		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	75		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BONE_REMODELING	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	34		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION	18		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	41		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	57		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	22		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CAMP_PKA_SIGNAL_TRANSDUCTION	29		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	97		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	151	19		
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	55		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION	10		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	31		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	391	35		
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	151	20		
GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	33		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	24		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	8		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	812	121		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPIRATION	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	142	25		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	13		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	50		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	242	28		
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	331	50		
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	226	31		
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_COMMUNICATION	1642	223		
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	414	66		
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	82		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	77		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	336	55		
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	286	51		
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	755	118		
GOBP_NEGATIVE_REGULATION_OF_CELL_DIVISION	16		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_COMMITMENT	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH	173	32		
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	14		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	38		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	36		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	42		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_MATURATION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	45		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	786	108		
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	190	43		
GOBP_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_SIZE	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	68		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	20		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CELL_VOLUME	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CENTRIOLE_REPLICATION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CENTROSOME_DUPLICATION	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CERAMIDE_BIOSYNTHETIC_PROCESS	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CGAS_STING_SIGNALING_PATHWAY	17		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	32		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	52		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	26		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	15		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_STORAGE	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	23		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	5		Rejected!	
